Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(alpha=0.999, aug='1st', batch_size=32, beta1=0.9, beta2=0.999, clip_norm=1.0, cv=False, cvrun=-1, dataset='dgl', degree_embedding_size=16, epochs=100, exp='Pretrain', finetune=False, fold_idx=0, freq_embedding_size=16, gpu=0, hidden_size=64, learning_rate=0.005, load_path=None, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, max_degree=512, max_edge_freq=16, max_node_freq=16, moco=True, model='gin', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_path='saved', momentum=0.9, nce_k=16384, nce_t=0.07, norm=True, num_copies=12, num_layer=5, num_samples=2000, num_workers=24, optimizer='adam', positional_embedding_size=32, print_freq=10, readout='avg', restart_prob=0.8, resume='', rw_hops=256, save_freq=1, seed=0, set2set_iter=6, set2set_lstm_layer=3, subgraph_size=128, tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', tb_freq=50, tb_path='tensorboard', weight_decay=1e-05)
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999
Use GPU: 0 for training
setting random seeds
before construct dataset 5.254283905029297
load graph done
before construct dataloader 5.254283905029297
before training 5.254283905029297
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
Train: [0][1/1500]	BT 20.379 (20.379)	DT 19.080 (19.080)	loss 5.540 (5.540)	prob 5.742 (5.742)	GS 33.891 (33.891)	mem 74.267
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [0][1310/1500]	BT 0.028 (0.319)	DT 0.000 (0.279)	loss 10.383 (10.205)	prob 0.127 (0.057)	GS 37.000 (32.431)	mem 76.711
Train: [0][1320/1500]	BT 0.032 (0.317)	DT 0.000 (0.276)	loss 10.339 (10.238)	prob 0.218 (0.052)	GS 34.391 (32.354)	mem 76.723
Train: [0][1330/1500]	BT 0.028 (0.317)	DT 0.000 (0.277)	loss 10.953 (10.302)	prob -0.249 (0.142)	GS 30.359 (32.497)	mem 76.836
Train: [0][1340/1500]	BT 0.039 (0.315)	DT 0.001 (0.275)	loss 10.373 (10.333)	prob 0.342 (0.188)	GS 36.688 (32.987)	mem 76.848
Train: [0][1350/1500]	BT 0.039 (0.313)	DT 0.001 (0.273)	loss 10.755 (10.316)	prob -0.118 (0.234)	GS 35.781 (32.695)	mem 76.869
Train: [0][1360/1500]	BT 0.038 (0.315)	DT 0.001 (0.275)	loss 9.999 (10.310)	prob 0.597 (0.327)	GS 35.234 (32.837)	mem 77.034
Train: [0][1370/1500]	BT 0.038 (0.313)	DT 0.001 (0.273)	loss 10.260 (10.336)	prob 0.418 (0.273)	GS 36.453 (33.230)	mem 77.046
Train: [0][1380/1500]	BT 0.070 (0.314)	DT 0.009 (0.274)	loss 10.533 (10.363)	prob -0.037 (0.223)	GS 35.000 (33.352)	mem 77.141
Train: [0][1390/1500]	BT 0.063 (0.312)	DT 0.001 (0.272)	loss 9.903 (10.337)	prob 0.666 (0.302)	GS 38.906 (33.238)	mem 77.158
Train: [0][1400/1500]	BT 0.035 (0.318)	DT 0.000 (0.278)	loss 10.305 (10.323)	prob 0.128 (0.377)	GS 35.578 (33.425)	mem 77.341
Train: [0][1410/1500]	BT 0.038 (0.316)	DT 0.001 (0.276)	loss 10.285 (10.337)	prob -0.371 (0.130)	GS 33.438 (33.013)	mem 77.350
Train: [0][1420/1500]	BT 0.038 (0.316)	DT 0.000 (0.276)	loss 10.183 (10.389)	prob 0.181 (0.050)	GS 34.594 (32.997)	mem 77.424
Train: [0][1430/1500]	BT 0.034 (0.314)	DT 0.001 (0.274)	loss 10.095 (10.312)	prob 0.767 (0.280)	GS 30.719 (33.290)	mem 77.437
Train: [0][1440/1500]	BT 0.047 (0.312)	DT 0.001 (0.272)	loss 10.131 (10.311)	prob 0.708 (0.355)	GS 33.219 (33.325)	mem 77.443
Train: [0][1450/1500]	BT 0.039 (0.316)	DT 0.001 (0.275)	loss 10.803 (10.344)	prob -0.375 (0.363)	GS 34.750 (32.906)	mem 76.621
Train: [0][1460/1500]	BT 0.036 (0.318)	DT 0.001 (0.278)	loss 10.205 (10.216)	prob 0.003 (0.218)	GS 31.078 (32.802)	mem 76.398
Train: [0][1470/1500]	BT 0.036 (0.316)	DT 0.001 (0.276)	loss 10.446 (10.257)	prob -0.032 (0.337)	GS 34.297 (32.290)	mem 76.406
Train: [0][1480/1500]	BT 0.039 (0.316)	DT 0.001 (0.276)	loss 9.771 (10.248)	prob 0.765 (0.415)	GS 32.609 (31.930)	mem 11.849
Train: [0][1490/1500]	BT 0.027 (0.314)	DT 0.000 (0.274)	loss 10.105 (10.284)	prob 0.975 (0.370)	GS 30.781 (32.198)	mem 11.864
Train: [0][1500/1500]	BT 0.023 (0.312)	DT 0.000 (0.272)	loss 10.523 (10.313)	prob 0.927 (0.404)	GS 33.531 (32.251)	mem 11.876
Train: [0][1510/1500]	BT 0.023 (0.311)	DT 0.000 (0.271)	loss 10.152 (10.447)	prob 1.272 (0.813)	GS 38.844 (32.728)	mem 11.845
epoch 0, total time 469.15
==> Saving...
==> Saving...
==> training...
moco1
moco2
moco3
moco4
Train: [1][1/1500]	BT 18.588 (18.588)	DT 18.532 (18.532)	loss 10.390 (10.390)	prob 0.930 (0.930)	GS 32.734 (32.734)	mem 75.506
Train: [1][10/1500]	BT 0.038 (2.760)	DT 0.001 (2.709)	loss 10.243 (10.527)	prob 1.150 (1.066)	GS 35.297 (34.729)	mem 75.952
Train: [1][20/1500]	BT 0.040 (1.399)	DT 0.001 (1.355)	loss 10.796 (10.471)	prob 0.773 (0.923)	GS 32.750 (34.245)	mem 75.954
Train: [1][30/1500]	BT 0.037 (1.097)	DT 0.001 (1.055)	loss 10.484 (10.435)	prob -0.164 (0.803)	GS 31.656 (33.825)	mem 75.938
Train: [1][40/1500]	BT 0.033 (0.832)	DT 0.001 (0.791)	loss 10.163 (10.392)	prob 0.761 (0.675)	GS 33.875 (33.064)	mem 75.942
Train: [1][50/1500]	BT 0.039 (0.702)	DT 0.001 (0.663)	loss 10.339 (10.385)	prob 0.897 (0.668)	GS 34.281 (32.800)	mem 75.951
Train: [1][60/1500]	BT 0.038 (0.630)	DT 0.001 (0.591)	loss 10.007 (10.406)	prob 1.205 (0.684)	GS 32.062 (32.039)	mem 76.026
Train: [1][70/1500]	BT 0.040 (0.546)	DT 0.001 (0.507)	loss 10.334 (10.515)	prob 0.435 (0.578)	GS 34.594 (32.492)	mem 76.028
Train: [1][80/1500]	BT 0.040 (0.540)	DT 0.001 (0.501)	loss 10.460 (10.473)	prob 0.210 (0.543)	GS 37.562 (33.071)	mem 76.014
Train: [1][90/1500]	BT 0.040 (0.484)	DT 0.001 (0.445)	loss 10.804 (10.481)	prob 0.172 (0.530)	GS 32.188 (32.958)	mem 76.162
Train: [1][100/1500]	BT 0.082 (0.467)	DT 0.012 (0.428)	loss 10.748 (10.479)	prob 0.293 (0.556)	GS 37.094 (32.759)	mem 76.663
Train: [1][110/1500]	BT 0.039 (0.462)	DT 0.001 (0.422)	loss 10.022 (10.457)	prob 1.553 (0.995)	GS 35.406 (31.113)	mem 76.828
Train: [1][120/1500]	BT 0.040 (0.426)	DT 0.001 (0.387)	loss 10.150 (10.493)	prob 1.368 (0.698)	GS 32.203 (31.845)	mem 76.838
Train: [1][130/1500]	BT 0.034 (0.435)	DT 0.000 (0.396)	loss 10.697 (10.531)	prob 0.588 (0.685)	GS 31.906 (31.597)	mem 77.051
Train: [1][140/1500]	BT 0.033 (0.406)	DT 0.000 (0.367)	loss 10.620 (10.534)	prob 0.246 (0.677)	GS 32.062 (31.784)	mem 77.052
Train: [1][150/1500]	BT 0.029 (0.442)	DT 0.000 (0.404)	loss 10.394 (10.527)	prob 0.918 (0.647)	GS 30.312 (32.042)	mem 77.058
Train: [1][160/1500]	BT 0.035 (0.416)	DT 0.001 (0.379)	loss 10.841 (10.521)	prob 0.480 (0.404)	GS 30.188 (32.208)	mem 77.059
Train: [1][170/1500]	BT 0.038 (0.394)	DT 0.001 (0.356)	loss 10.974 (10.548)	prob 0.015 (0.542)	GS 34.531 (32.924)	mem 77.060
Train: [1][180/1500]	BT 0.039 (0.390)	DT 0.001 (0.353)	loss 10.919 (10.524)	prob 0.918 (0.635)	GS 35.250 (32.758)	mem 77.109
Train: [1][190/1500]	BT 0.098 (0.373)	DT 0.006 (0.335)	loss 9.991 (10.531)	prob 0.983 (0.720)	GS 36.031 (33.488)	mem 77.120
Train: [1][200/1500]	BT 0.066 (0.409)	DT 0.017 (0.368)	loss 10.476 (10.505)	prob 0.712 (0.723)	GS 32.625 (33.397)	mem 77.128
Train: [1][210/1500]	BT 0.048 (0.422)	DT 0.006 (0.381)	loss 10.868 (10.673)	prob 0.891 (0.669)	GS 35.562 (34.008)	mem 77.108
Train: [1][220/1500]	BT 0.028 (0.404)	DT 0.000 (0.364)	loss 10.700 (10.596)	prob 0.444 (0.830)	GS 35.562 (33.868)	mem 77.109
Train: [1][230/1500]	BT 0.029 (0.388)	DT 0.000 (0.348)	loss 10.532 (10.558)	prob 0.133 (0.785)	GS 36.328 (33.531)	mem 77.109
Train: [1][240/1500]	BT 0.040 (0.386)	DT 0.001 (0.346)	loss 9.840 (10.554)	prob 1.638 (0.764)	GS 36.031 (33.675)	mem 77.112
Train: [1][250/1500]	BT 0.038 (0.374)	DT 0.001 (0.334)	loss 10.816 (10.548)	prob 0.478 (0.756)	GS 33.828 (33.576)	mem 76.638
Train: [1][260/1500]	BT 0.038 (0.370)	DT 0.001 (0.330)	loss 11.066 (10.704)	prob 0.512 (1.070)	GS 31.609 (33.055)	mem 76.631
Train: [1][270/1500]	BT 0.037 (0.361)	DT 0.000 (0.321)	loss 10.051 (10.623)	prob 0.360 (0.678)	GS 34.766 (32.829)	mem 76.643
Train: [1][280/1500]	BT 0.032 (0.349)	DT 0.000 (0.310)	loss 10.689 (10.631)	prob 0.107 (0.595)	GS 34.547 (32.549)	mem 76.643
Train: [1][290/1500]	BT 0.037 (0.351)	DT 0.001 (0.312)	loss 10.707 (10.625)	prob 0.363 (0.569)	GS 32.547 (32.589)	mem 76.196
Train: [1][300/1500]	BT 0.057 (0.347)	DT 0.013 (0.308)	loss 11.315 (10.628)	prob -0.716 (0.508)	GS 35.469 (32.730)	mem 76.205
Train: [1][310/1500]	BT 0.038 (0.350)	DT 0.001 (0.311)	loss 10.447 (10.494)	prob 0.502 (0.367)	GS 34.375 (32.991)	mem 76.210
Train: [1][320/1500]	BT 0.038 (0.344)	DT 0.000 (0.305)	loss 10.878 (10.616)	prob 0.378 (0.395)	GS 31.828 (32.760)	mem 76.067
Train: [1][330/1500]	BT 0.546 (0.346)	DT 0.510 (0.307)	loss 10.051 (10.585)	prob 0.779 (0.386)	GS 30.656 (32.423)	mem 75.977
Train: [1][340/1500]	BT 0.030 (0.337)	DT 0.000 (0.298)	loss 10.553 (10.604)	prob 0.240 (0.234)	GS 35.375 (32.576)	mem 75.978
Train: [1][350/1500]	BT 0.038 (0.328)	DT 0.001 (0.289)	loss 10.384 (10.611)	prob -0.071 (0.205)	GS 31.000 (32.350)	mem 75.979
Train: [1][360/1500]	BT 0.040 (0.331)	DT 0.001 (0.292)	loss 10.519 (10.425)	prob 0.950 (0.613)	GS 31.188 (31.825)	mem 75.973
Train: [1][370/1500]	BT 0.037 (0.323)	DT 0.000 (0.284)	loss 10.402 (10.398)	prob 0.067 (0.553)	GS 35.625 (31.945)	mem 75.973
Train: [1][380/1500]	BT 0.030 (0.331)	DT 0.001 (0.292)	loss 10.372 (10.431)	prob 0.471 (0.371)	GS 33.984 (32.107)	mem 75.976
Train: [1][390/1500]	BT 0.083 (0.324)	DT 0.022 (0.286)	loss 10.569 (10.462)	prob -0.095 (0.348)	GS 33.969 (32.355)	mem 75.958
Train: [1][400/1500]	BT 0.038 (0.317)	DT 0.001 (0.278)	loss 10.803 (10.499)	prob 0.336 (0.325)	GS 33.516 (32.629)	mem 75.959
Train: [1][410/1500]	BT 0.031 (0.326)	DT 0.000 (0.288)	loss 10.827 (10.482)	prob 0.159 (0.405)	GS 32.141 (33.831)	mem 75.956
Train: [1][420/1500]	BT 0.062 (0.320)	DT 0.011 (0.281)	loss 10.484 (10.566)	prob 0.734 (0.371)	GS 32.125 (32.907)	mem 75.955
Train: [1][430/1500]	BT 0.027 (0.353)	DT 0.000 (0.314)	loss 10.095 (10.612)	prob 1.360 (0.492)	GS 33.953 (32.878)	mem 75.968
Train: [1][440/1500]	BT 0.030 (0.345)	DT 0.000 (0.307)	loss 10.507 (10.578)	prob 1.030 (0.559)	GS 40.312 (33.138)	mem 75.969
Train: [1][450/1500]	BT 0.033 (0.339)	DT 0.000 (0.300)	loss 11.024 (10.580)	prob 0.778 (0.653)	GS 33.016 (32.793)	mem 75.968
Train: [1][460/1500]	BT 0.038 (0.338)	DT 0.001 (0.299)	loss 10.610 (10.498)	prob 1.078 (1.203)	GS 36.453 (32.858)	mem 75.978
Train: [1][470/1500]	BT 0.041 (0.331)	DT 0.001 (0.293)	loss 11.332 (10.646)	prob -0.334 (1.001)	GS 33.078 (32.130)	mem 75.977
Train: [1][480/1500]	BT 0.037 (0.337)	DT 0.000 (0.298)	loss 11.094 (10.635)	prob -0.021 (0.777)	GS 34.750 (32.301)	mem 76.030
Train: [1][490/1500]	BT 0.049 (0.331)	DT 0.000 (0.292)	loss 10.916 (10.612)	prob 0.408 (0.838)	GS 32.453 (32.323)	mem 76.030
Train: [1][500/1500]	BT 7.903 (0.341)	DT 7.850 (0.302)	loss 10.095 (10.596)	prob 0.750 (0.845)	GS 32.375 (32.326)	mem 76.077
Train: [1][510/1500]	BT 0.029 (0.346)	DT 0.000 (0.307)	loss 10.199 (10.550)	prob 1.386 (0.971)	GS 30.062 (34.730)	mem 76.183
Train: [1][520/1500]	BT 0.033 (0.340)	DT 0.000 (0.301)	loss 10.757 (10.537)	prob 0.241 (0.676)	GS 32.000 (33.505)	mem 76.183
Train: [1][530/1500]	BT 0.048 (0.342)	DT 0.001 (0.304)	loss 10.749 (10.582)	prob -0.183 (0.457)	GS 31.797 (33.419)	mem 76.185
Train: [1][540/1500]	BT 0.053 (0.337)	DT 0.006 (0.298)	loss 11.226 (10.619)	prob -0.304 (0.393)	GS 36.188 (33.767)	mem 76.186
Train: [1][550/1500]	BT 0.060 (0.332)	DT 0.001 (0.293)	loss 10.886 (10.602)	prob 0.393 (0.419)	GS 30.641 (33.497)	mem 76.185
Train: [1][560/1500]	BT 0.039 (0.337)	DT 0.001 (0.298)	loss 10.791 (10.842)	prob 0.179 (0.220)	GS 30.078 (32.892)	mem 76.188
Train: [1][570/1500]	BT 0.039 (0.332)	DT 0.001 (0.293)	loss 10.827 (10.695)	prob -0.041 (0.403)	GS 33.828 (33.163)	mem 76.188
Train: [1][580/1500]	BT 0.058 (0.330)	DT 0.001 (0.291)	loss 10.334 (10.716)	prob 0.824 (0.376)	GS 33.234 (33.222)	mem 76.187
Train: [1][590/1500]	BT 0.045 (0.330)	DT 0.000 (0.291)	loss 10.439 (10.683)	prob 0.328 (0.385)	GS 33.594 (32.916)	mem 76.189
Train: [1][600/1500]	BT 0.031 (0.325)	DT 0.000 (0.286)	loss 10.873 (10.703)	prob 0.415 (0.335)	GS 36.656 (32.720)	mem 76.188
Train: [1][610/1500]	BT 0.036 (0.328)	DT 0.001 (0.289)	loss 10.014 (10.464)	prob 1.015 (0.799)	GS 31.188 (32.316)	mem 76.203
Train: [1][620/1500]	BT 0.036 (0.323)	DT 0.000 (0.284)	loss 10.367 (10.548)	prob 0.137 (0.598)	GS 32.469 (32.284)	mem 76.203
Train: [1][630/1500]	BT 0.037 (0.325)	DT 0.000 (0.286)	loss 11.333 (10.569)	prob -0.651 (0.519)	GS 39.625 (32.381)	mem 76.208
Train: [1][640/1500]	BT 0.038 (0.321)	DT 0.001 (0.282)	loss 10.234 (10.528)	prob 0.452 (0.526)	GS 31.594 (31.936)	mem 76.209
Train: [1][650/1500]	BT 0.064 (0.324)	DT 0.010 (0.285)	loss 10.490 (10.540)	prob 0.240 (0.453)	GS 32.312 (31.885)	mem 76.211
Train: [1][660/1500]	BT 0.037 (0.320)	DT 0.001 (0.281)	loss 10.564 (10.496)	prob 0.476 (0.876)	GS 32.000 (33.373)	mem 76.213
Train: [1][670/1500]	BT 0.037 (0.316)	DT 0.001 (0.277)	loss 10.802 (10.523)	prob 0.442 (0.811)	GS 32.203 (32.389)	mem 76.214
Train: [1][680/1500]	BT 0.038 (0.320)	DT 0.001 (0.281)	loss 10.276 (10.495)	prob 0.297 (0.915)	GS 32.828 (32.288)	mem 76.264
Train: [1][690/1500]	BT 0.038 (0.316)	DT 0.001 (0.277)	loss 10.517 (10.558)	prob 0.352 (0.794)	GS 31.125 (32.323)	mem 76.266
Train: [1][700/1500]	BT 0.040 (0.319)	DT 0.001 (0.280)	loss 10.643 (10.565)	prob -0.042 (0.682)	GS 33.922 (32.295)	mem 76.321
Train: [1][710/1500]	BT 0.037 (0.315)	DT 0.000 (0.276)	loss 10.063 (10.427)	prob 0.234 (0.098)	GS 34.031 (33.006)	mem 76.322
Train: [1][720/1500]	BT 0.029 (0.311)	DT 0.000 (0.272)	loss 10.240 (10.497)	prob 0.738 (0.208)	GS 35.078 (32.398)	mem 76.330
Train: [1][730/1500]	BT 0.034 (0.316)	DT 0.000 (0.277)	loss 10.149 (10.435)	prob 0.986 (0.458)	GS 34.000 (32.836)	mem 76.430
Train: [1][740/1500]	BT 0.037 (0.312)	DT 0.000 (0.273)	loss 10.430 (10.450)	prob 0.488 (0.468)	GS 38.625 (32.781)	mem 76.433
Train: [1][750/1500]	BT 0.036 (0.314)	DT 0.000 (0.275)	loss 10.386 (10.453)	prob 0.370 (0.494)	GS 32.938 (32.815)	mem 76.509
Train: [1][760/1500]	BT 0.024 (0.310)	DT 0.000 (0.271)	loss 10.464 (10.627)	prob 0.565 (0.444)	GS 31.031 (32.987)	mem 76.510
Train: [1][770/1500]	BT 0.047 (0.312)	DT 0.000 (0.273)	loss 10.643 (10.566)	prob -0.060 (0.541)	GS 35.234 (32.589)	mem 76.519
Train: [1][780/1500]	BT 0.055 (0.308)	DT 0.000 (0.269)	loss 10.057 (10.575)	prob 1.364 (0.503)	GS 29.328 (32.692)	mem 76.522
Train: [1][790/1500]	BT 0.063 (0.306)	DT 0.011 (0.267)	loss 10.673 (10.561)	prob 0.936 (0.577)	GS 29.375 (32.434)	mem 76.549
Train: [1][800/1500]	BT 0.045 (0.314)	DT 0.001 (0.275)	loss 10.354 (10.567)	prob 0.221 (0.625)	GS 31.734 (32.320)	mem 76.666
Train: [1][810/1500]	BT 0.073 (0.310)	DT 0.024 (0.272)	loss 10.479 (10.566)	prob 0.756 (0.795)	GS 37.375 (32.773)	mem 76.666
Train: [1][820/1500]	BT 0.038 (0.312)	DT 0.000 (0.273)	loss 10.742 (10.482)	prob 0.500 (0.840)	GS 32.766 (32.284)	mem 76.667
Train: [1][830/1500]	BT 0.029 (0.309)	DT 0.000 (0.270)	loss 10.586 (10.499)	prob 0.488 (0.795)	GS 37.188 (32.899)	mem 76.667
Train: [1][840/1500]	BT 0.041 (0.306)	DT 0.001 (0.267)	loss 11.228 (10.560)	prob -0.081 (0.643)	GS 38.125 (32.973)	mem 76.666
Train: [1][850/1500]	BT 0.036 (0.309)	DT 0.001 (0.270)	loss 10.314 (10.578)	prob 1.265 (0.657)	GS 29.266 (32.815)	mem 76.127
Train: [1][860/1500]	BT 0.037 (0.306)	DT 0.001 (0.267)	loss 10.452 (10.698)	prob 0.662 (0.458)	GS 33.891 (33.300)	mem 76.127
Train: [1][870/1500]	BT 0.821 (0.307)	DT 0.776 (0.268)	loss 10.775 (10.700)	prob 0.679 (0.528)	GS 34.109 (33.298)	mem 76.124
Train: [1][880/1500]	BT 0.038 (0.304)	DT 0.001 (0.265)	loss 10.336 (10.595)	prob 0.900 (0.762)	GS 35.062 (33.108)	mem 76.125
Train: [1][890/1500]	BT 0.078 (0.307)	DT 0.009 (0.268)	loss 10.943 (10.579)	prob -0.058 (0.621)	GS 32.844 (32.895)	mem 76.129
Train: [1][900/1500]	BT 0.030 (0.307)	DT 0.000 (0.269)	loss 11.099 (10.600)	prob -0.062 (0.576)	GS 35.500 (32.977)	mem 76.127
Train: [1][910/1500]	BT 0.037 (0.304)	DT 0.000 (0.266)	loss 10.089 (10.483)	prob 1.592 (0.707)	GS 32.219 (33.525)	mem 76.127
Train: [1][920/1500]	BT 0.037 (0.305)	DT 0.001 (0.266)	loss 10.440 (10.535)	prob 0.909 (0.794)	GS 33.422 (33.032)	mem 76.126
Train: [1][930/1500]	BT 0.069 (0.302)	DT 0.004 (0.263)	loss 10.323 (10.537)	prob 0.862 (0.891)	GS 33.641 (33.003)	mem 76.126
Train: [1][940/1500]	BT 0.039 (0.303)	DT 0.001 (0.265)	loss 9.825 (10.513)	prob 1.510 (0.857)	GS 31.828 (32.696)	mem 76.161
Train: [1][950/1500]	BT 0.040 (0.301)	DT 0.001 (0.262)	loss 10.942 (10.545)	prob 1.005 (0.879)	GS 33.547 (32.865)	mem 76.161
Train: [1][960/1500]	BT 0.039 (0.298)	DT 0.001 (0.259)	loss 11.233 (10.542)	prob 0.039 (0.919)	GS 37.094 (31.688)	mem 76.161
Train: [1][970/1500]	BT 0.038 (0.300)	DT 0.001 (0.261)	loss 10.614 (10.541)	prob 0.108 (0.762)	GS 35.188 (32.796)	mem 76.164
Train: [1][980/1500]	BT 0.040 (0.297)	DT 0.001 (0.259)	loss 10.413 (10.532)	prob -0.004 (0.599)	GS 36.688 (33.011)	mem 76.163
Train: [1][990/1500]	BT 0.039 (0.298)	DT 0.001 (0.260)	loss 10.246 (10.536)	prob 0.216 (0.468)	GS 31.344 (33.052)	mem 76.124
Train: [1][1000/1500]	BT 0.039 (0.296)	DT 0.001 (0.257)	loss 10.800 (10.569)	prob -0.921 (0.252)	GS 33.141 (32.906)	mem 76.124
Train: [1][1010/1500]	BT 0.039 (0.294)	DT 0.001 (0.255)	loss 10.825 (10.534)	prob 0.336 (-0.147)	GS 33.078 (33.631)	mem 76.122
Train: [1][1020/1500]	BT 0.041 (0.294)	DT 0.001 (0.255)	loss 10.503 (10.545)	prob 0.189 (-0.085)	GS 36.406 (31.951)	mem 76.162
Train: [1][1030/1500]	BT 0.040 (0.291)	DT 0.001 (0.253)	loss 10.499 (10.519)	prob 0.564 (0.033)	GS 29.281 (31.999)	mem 76.183
Train: [1][1040/1500]	BT 0.031 (0.300)	DT 0.001 (0.262)	loss 10.575 (10.523)	prob 0.372 (0.153)	GS 32.500 (32.470)	mem 76.359
Train: [1][1050/1500]	BT 0.039 (0.298)	DT 0.001 (0.259)	loss 10.711 (10.539)	prob 0.264 (0.242)	GS 27.828 (32.650)	mem 76.371
Train: [1][1060/1500]	BT 0.028 (0.299)	DT 0.000 (0.261)	loss 10.474 (10.507)	prob 0.556 (0.542)	GS 33.031 (32.306)	mem 76.375
Train: [1][1070/1500]	BT 0.039 (0.297)	DT 0.001 (0.258)	loss 10.795 (10.558)	prob 0.515 (0.574)	GS 29.984 (32.402)	mem 76.388
Train: [1][1080/1500]	BT 0.036 (0.294)	DT 0.001 (0.256)	loss 10.581 (10.581)	prob 0.647 (0.571)	GS 34.406 (32.443)	mem 76.400
Train: [1][1090/1500]	BT 0.030 (0.295)	DT 0.000 (0.257)	loss 10.597 (10.537)	prob 0.851 (0.684)	GS 29.609 (32.333)	mem 76.391
Train: [1][1100/1500]	BT 0.039 (0.293)	DT 0.001 (0.254)	loss 10.357 (10.564)	prob 0.209 (0.616)	GS 27.469 (32.151)	mem 76.401
Train: [1][1110/1500]	BT 0.039 (0.294)	DT 0.001 (0.255)	loss 10.359 (10.443)	prob 0.706 (0.457)	GS 34.625 (32.163)	mem 76.352
